id,List_of_items,number_of_items_per_type,total_number_of_items,store_id,operator_id,city_id
2213,"[1, 2, 3, 4, 5]","[95, 53, 51, 41, 87]",327,2213,9,22
2214,"[1, 2, 3, 4, 5]","[16, 39, 32, 46, 84]",217,2214,9,22
2215,"[1, 2, 3, 4, 5]","[77, 91, 52, 24, 60]",304,2215,9,22
2216,"[1, 2, 3, 4, 5]","[78, 60, 43, 99, 28]",308,2216,9,22
2217,"[1, 2, 3, 4, 5]","[77, 68, 29, 37, 45]",256,2217,9,22
2218,"[1, 2, 3, 4, 5]","[11, 41, 30, 90, 43]",215,2218,9,22
2219,"[1, 2, 3, 4, 5]","[39, 15, 50, 34, 72]",210,2219,9,22
2220,"[1, 2, 3, 4, 5]","[56, 16, 79, 16, 67]",234,2220,9,22
2221,"[1, 2, 3, 4, 5]","[77, 75, 50, 96, 82]",380,2221,9,23
2222,"[1, 2, 3, 4, 5]","[26, 95, 94, 88, 73]",376,2222,9,23
2223,"[1, 2, 3, 4, 5]","[63, 59, 44, 94, 88]",348,2223,9,23
2224,"[1, 2, 3, 4, 5]","[25, 60, 83, 87, 78]",333,2224,9,23
2225,"[1, 2, 3, 4, 5]","[31, 43, 99, 66, 23]",262,2225,9,23
2226,"[1, 2, 3, 4, 5]","[85, 40, 64, 59, 23]",271,2226,9,23
2227,"[1, 2, 3, 4, 5]","[78, 26, 59, 85, 33]",281,2227,9,23
2228,"[1, 2, 3, 4, 5]","[36, 58, 93, 20, 29]",236,2228,9,23
2229,"[1, 2, 3, 4, 5]","[11, 83, 73, 78, 46]",291,2229,9,23
2230,"[1, 2, 3, 4, 5]","[59, 75, 59, 55, 16]",264,2230,9,23
2231,"[1, 2, 3, 4, 5]","[49, 75, 55, 29, 60]",268,2231,9,24
2232,"[1, 2, 3, 4, 5]","[39, 40, 51, 62, 52]",244,2232,9,24
2233,"[1, 2, 3, 4, 5]","[51, 76, 40, 96, 16]",279,2233,9,24
2234,"[1, 2, 3, 4, 5]","[34, 78, 82, 67, 31]",292,2234,9,24
2235,"[1, 2, 3, 4, 5]","[64, 21, 54, 21, 65]",225,2235,9,24
2236,"[1, 2, 3, 4, 5]","[89, 96, 17, 96, 32]",330,2236,9,24
2237,"[1, 2, 3, 4, 5]","[41, 56, 49, 47, 79]",272,2237,9,24
2238,"[1, 2, 3, 4, 5]","[56, 85, 43, 83, 68]",335,2238,9,24
2239,"[1, 2, 3, 4, 5]","[83, 19, 47, 57, 93]",299,2239,9,24
2240,"[1, 2, 3, 4, 5]","[82, 90, 84, 72, 93]",421,2240,9,24
2241,"[1, 2, 3, 4, 5]","[43, 30, 62, 72, 64]",271,2241,9,25
2242,"[1, 2, 3, 4, 5]","[35, 29, 87, 48, 89]",288,2242,9,25
2243,"[1, 2, 3, 4, 5]","[51, 13, 81, 22, 60]",227,2243,9,25
2244,"[1, 2, 3, 4, 5]","[80, 69, 79, 11, 94]",333,2244,9,25
2245,"[1, 2, 3, 4, 5]","[75, 19, 81, 78, 85]",338,2245,9,25
2246,"[1, 2, 3, 4, 5]","[89, 36, 89, 83, 89]",386,2246,9,25
2247,"[1, 2, 3, 4, 5]","[95, 87, 62, 74, 57]",375,2247,9,25
2248,"[1, 2, 3, 4, 5]","[70, 78, 12, 48, 63]",271,2248,9,25
2249,"[1, 2, 3, 4, 5]","[58, 27, 52, 67, 38]",242,2249,9,25
2250,"[1, 2, 3, 4, 5]","[74, 75, 28, 45, 16]",238,2250,9,25
2251,"[1, 2, 3, 4, 5]","[45, 47, 73, 82, 49]",296,2251,10,1
2252,"[1, 2, 3, 4, 5]","[63, 30, 37, 82, 94]",306,2252,10,1
2253,"[1, 2, 3, 4, 5]","[26, 92, 26, 62, 97]",303,2253,10,1
2254,"[1, 2, 3, 4, 5]","[71, 95, 65, 82, 52]",365,2254,10,1
2255,"[1, 2, 3, 4, 5]","[55, 51, 94, 95, 84]",379,2255,10,1
2256,"[1, 2, 3, 4, 5]","[76, 55, 70, 74, 80]",355,2256,10,1
2257,"[1, 2, 3, 4, 5]","[93, 38, 14, 17, 75]",237,2257,10,1
2258,"[1, 2, 3, 4, 5]","[75, 97, 19, 87, 79]",357,2258,10,1
2259,"[1, 2, 3, 4, 5]","[76, 78, 73, 97, 77]",401,2259,10,1
2260,"[1, 2, 3, 4, 5]","[76, 11, 66, 24, 94]",271,2260,10,1
2261,"[1, 2, 3, 4, 5]","[60, 74, 82, 64, 27]",307,2261,10,2
2262,"[1, 2, 3, 4, 5]","[97, 51, 58, 68, 30]",304,2262,10,2
2263,"[1, 2, 3, 4, 5]","[18, 27, 73, 10, 82]",210,2263,10,2
2264,"[1, 2, 3, 4, 5]","[73, 70, 49, 32, 20]",244,2264,10,2
2265,"[1, 2, 3, 4, 5]","[100, 72, 96, 29, 36]",333,2265,10,2
2266,"[1, 2, 3, 4, 5]","[97, 36, 67, 16, 77]",293,2266,10,2
2267,"[1, 2, 3, 4, 5]","[92, 91, 44, 54, 97]",378,2267,10,2
2268,"[1, 2, 3, 4, 5]","[37, 30, 62, 45, 21]",195,2268,10,2
2269,"[1, 2, 3, 4, 5]","[85, 96, 96, 94, 88]",459,2269,10,2
2270,"[1, 2, 3, 4, 5]","[33, 38, 16, 30, 88]",205,2270,10,2
2271,"[1, 2, 3, 4, 5]","[11, 69, 87, 91, 44]",302,2271,10,3
2272,"[1, 2, 3, 4, 5]","[16, 19, 33, 20, 13]",101,2272,10,3
2273,"[1, 2, 3, 4, 5]","[10, 74, 80, 15, 34]",213,2273,10,3
2274,"[1, 2, 3, 4, 5]","[10, 19, 68, 34, 77]",208,2274,10,3
2275,"[1, 2, 3, 4, 5]","[23, 75, 53, 53, 60]",264,2275,10,3
2276,"[1, 2, 3, 4, 5]","[95, 78, 81, 94, 20]",368,2276,10,3
2277,"[1, 2, 3, 4, 5]","[77, 89, 81, 24, 45]",316,2277,10,3
2278,"[1, 2, 3, 4, 5]","[67, 47, 76, 42, 56]",288,2278,10,3
2279,"[1, 2, 3, 4, 5]","[20, 28, 71, 64, 28]",211,2279,10,3
2280,"[1, 2, 3, 4, 5]","[90, 91, 67, 71, 17]",336,2280,10,3
2281,"[1, 2, 3, 4, 5]","[45, 59, 92, 61, 65]",322,2281,10,4
2282,"[1, 2, 3, 4, 5]","[70, 10, 78, 78, 97]",333,2282,10,4
2283,"[1, 2, 3, 4, 5]","[11, 71, 83, 17, 65]",247,2283,10,4
2284,"[1, 2, 3, 4, 5]","[54, 87, 74, 42, 40]",297,2284,10,4
2285,"[1, 2, 3, 4, 5]","[88, 84, 90, 22, 51]",335,2285,10,4
2286,"[1, 2, 3, 4, 5]","[35, 60, 73, 99, 20]",287,2286,10,4
2287,"[1, 2, 3, 4, 5]","[19, 50, 23, 20, 67]",179,2287,10,4
2288,"[1, 2, 3, 4, 5]","[83, 98, 46, 94, 94]",415,2288,10,4
2289,"[1, 2, 3, 4, 5]","[17, 56, 30, 88, 14]",205,2289,10,4
2290,"[1, 2, 3, 4, 5]","[77, 53, 53, 24, 99]",306,2290,10,4
2291,"[1, 2, 3, 4, 5]","[57, 46, 51, 62, 95]",311,2291,10,5
2292,"[1, 2, 3, 4, 5]","[17, 41, 77, 78, 45]",258,2292,10,5
2293,"[1, 2, 3, 4, 5]","[19, 35, 83, 33, 40]",210,2293,10,5
2294,"[1, 2, 3, 4, 5]","[51, 67, 52, 36, 42]",248,2294,10,5
2295,"[1, 2, 3, 4, 5]","[76, 66, 52, 89, 35]",318,2295,10,5
2296,"[1, 2, 3, 4, 5]","[71, 71, 16, 41, 30]",229,2296,10,5
2297,"[1, 2, 3, 4, 5]","[15, 92, 84, 87, 47]",325,2297,10,5
2298,"[1, 2, 3, 4, 5]","[31, 24, 39, 39, 85]",218,2298,10,5
2299,"[1, 2, 3, 4, 5]","[45, 11, 74, 41, 87]",258,2299,10,5
2300,"[1, 2, 3, 4, 5]","[48, 31, 20, 81, 96]",276,2300,10,5
2301,"[1, 2, 3, 4, 5]","[77, 57, 73, 11, 66]",284,2301,10,6
2302,"[1, 2, 3, 4, 5]","[20, 70, 31, 42, 12]",175,2302,10,6
2303,"[1, 2, 3, 4, 5]","[66, 20, 39, 85, 20]",230,2303,10,6
2304,"[1, 2, 3, 4, 5]","[58, 29, 92, 77, 46]",302,2304,10,6
2305,"[1, 2, 3, 4, 5]","[73, 22, 10, 38, 83]",226,2305,10,6
2306,"[1, 2, 3, 4, 5]","[70, 35, 70, 55, 42]",272,2306,10,6
2307,"[1, 2, 3, 4, 5]","[98, 52, 93, 92, 11]",346,2307,10,6
2308,"[1, 2, 3, 4, 5]","[63, 40, 81, 20, 51]",255,2308,10,6
2309,"[1, 2, 3, 4, 5]","[59, 24, 67, 63, 91]",304,2309,10,6
2310,"[1, 2, 3, 4, 5]","[27, 40, 58, 78, 34]",237,2310,10,6
2311,"[1, 2, 3, 4, 5]","[47, 33, 48, 80, 94]",302,2311,10,7
2312,"[1, 2, 3, 4, 5]","[35, 16, 82, 20, 93]",246,2312,10,7
2313,"[1, 2, 3, 4, 5]","[75, 99, 13, 25, 67]",279,2313,10,7
2314,"[1, 2, 3, 4, 5]","[22, 67, 37, 20, 79]",225,2314,10,7
2315,"[1, 2, 3, 4, 5]","[86, 39, 46, 87, 17]",275,2315,10,7
2316,"[1, 2, 3, 4, 5]","[64, 66, 39, 14, 14]",197,2316,10,7
2317,"[1, 2, 3, 4, 5]","[94, 17, 57, 16, 84]",268,2317,10,7
2318,"[1, 2, 3, 4, 5]","[16, 18, 46, 64, 10]",154,2318,10,7
2319,"[1, 2, 3, 4, 5]","[12, 68, 53, 79, 93]",305,2319,10,7
2320,"[1, 2, 3, 4, 5]","[55, 15, 85, 40, 11]",206,2320,10,7
2321,"[1, 2, 3, 4, 5]","[86, 40, 57, 99, 59]",341,2321,10,8
2322,"[1, 2, 3, 4, 5]","[90, 82, 41, 36, 43]",292,2322,10,8
2323,"[1, 2, 3, 4, 5]","[28, 92, 67, 87, 34]",308,2323,10,8
2324,"[1, 2, 3, 4, 5]","[47, 53, 84, 64, 57]",305,2324,10,8
2325,"[1, 2, 3, 4, 5]","[68, 30, 41, 12, 24]",175,2325,10,8
2326,"[1, 2, 3, 4, 5]","[54, 11, 67, 37, 99]",268,2326,10,8
2327,"[1, 2, 3, 4, 5]","[60, 36, 32, 67, 45]",240,2327,10,8
2328,"[1, 2, 3, 4, 5]","[19, 26, 45, 59, 13]",162,2328,10,8
2329,"[1, 2, 3, 4, 5]","[39, 81, 32, 42, 73]",267,2329,10,8
2330,"[1, 2, 3, 4, 5]","[35, 54, 44, 11, 56]",200,2330,10,8
2331,"[1, 2, 3, 4, 5]","[20, 20, 99, 75, 96]",310,2331,10,9
2332,"[1, 2, 3, 4, 5]","[37, 15, 81, 49, 97]",279,2332,10,9
2333,"[1, 2, 3, 4, 5]","[32, 31, 24, 63, 73]",223,2333,10,9
2334,"[1, 2, 3, 4, 5]","[91, 65, 46, 56, 59]",317,2334,10,9
2335,"[1, 2, 3, 4, 5]","[76, 72, 93, 93, 40]",374,2335,10,9
2336,"[1, 2, 3, 4, 5]","[98, 53, 79, 78, 25]",333,2336,10,9
2337,"[1, 2, 3, 4, 5]","[66, 82, 34, 18, 26]",226,2337,10,9
2338,"[1, 2, 3, 4, 5]","[11, 42, 84, 21, 95]",253,2338,10,9
2339,"[1, 2, 3, 4, 5]","[26, 66, 27, 72, 14]",205,2339,10,9
2340,"[1, 2, 3, 4, 5]","[27, 30, 56, 28, 59]",200,2340,10,9
2341,"[1, 2, 3, 4, 5]","[100, 58, 72, 73, 30]",333,2341,10,10
2342,"[1, 2, 3, 4, 5]","[39, 14, 17, 94, 46]",210,2342,10,10
2343,"[1, 2, 3, 4, 5]","[29, 67, 84, 59, 32]",271,2343,10,10
2344,"[1, 2, 3, 4, 5]","[73, 18, 40, 28, 36]",195,2344,10,10
2345,"[1, 2, 3, 4, 5]","[69, 53, 81, 16, 60]",279,2345,10,10
2346,"[1, 2, 3, 4, 5]","[94, 77, 11, 99, 86]",367,2346,10,10
2347,"[1, 2, 3, 4, 5]","[21, 84, 52, 80, 48]",285,2347,10,10
2348,"[1, 2, 3, 4, 5]","[80, 71, 49, 50, 56]",306,2348,10,10
2349,"[1, 2, 3, 4, 5]","[86, 47, 98, 99, 14]",344,2349,10,10
2350,"[1, 2, 3, 4, 5]","[52, 51, 68, 63, 20]",254,2350,10,10
2351,"[1, 2, 3, 4, 5]","[13, 69, 28, 76, 69]",255,2351,10,11
2352,"[1, 2, 3, 4, 5]","[21, 82, 71, 46, 96]",316,2352,10,11
2353,"[1, 2, 3, 4, 5]","[84, 52, 32, 26, 36]",230,2353,10,11
2354,"[1, 2, 3, 4, 5]","[33, 45, 75, 67, 30]",250,2354,10,11
2355,"[1, 2, 3, 4, 5]","[83, 21, 32, 36, 44]",216,2355,10,11
2356,"[1, 2, 3, 4, 5]","[39, 62, 63, 33, 72]",269,2356,10,11
2357,"[1, 2, 3, 4, 5]","[28, 78, 43, 13, 72]",234,2357,10,11
2358,"[1, 2, 3, 4, 5]","[83, 33, 83, 52, 76]",327,2358,10,11
2359,"[1, 2, 3, 4, 5]","[47, 85, 12, 83, 96]",323,2359,10,11
2360,"[1, 2, 3, 4, 5]","[95, 98, 52, 83, 94]",422,2360,10,11
2361,"[1, 2, 3, 4, 5]","[32, 86, 93, 39, 55]",305,2361,10,12
2362,"[1, 2, 3, 4, 5]","[55, 61, 43, 14, 76]",249,2362,10,12
2363,"[1, 2, 3, 4, 5]","[89, 51, 56, 27, 45]",268,2363,10,12
2364,"[1, 2, 3, 4, 5]","[80, 26, 33, 87, 11]",237,2364,10,12
2365,"[1, 2, 3, 4, 5]","[65, 83, 63, 18, 64]",293,2365,10,12
2366,"[1, 2, 3, 4, 5]","[56, 71, 54, 33, 43]",257,2366,10,12
2367,"[1, 2, 3, 4, 5]","[65, 19, 57, 21, 79]",241,2367,10,12
2368,"[1, 2, 3, 4, 5]","[71, 29, 100, 88, 81]",369,2368,10,12
2369,"[1, 2, 3, 4, 5]","[67, 85, 27, 76, 87]",342,2369,10,12
2370,"[1, 2, 3, 4, 5]","[77, 99, 37, 65, 92]",370,2370,10,12
2371,"[1, 2, 3, 4, 5]","[34, 31, 23, 13, 62]",163,2371,10,13
2372,"[1, 2, 3, 4, 5]","[23, 17, 65, 36, 83]",224,2372,10,13
2373,"[1, 2, 3, 4, 5]","[45, 27, 93, 55, 81]",301,2373,10,13
2374,"[1, 2, 3, 4, 5]","[64, 67, 19, 100, 89]",339,2374,10,13
2375,"[1, 2, 3, 4, 5]","[18, 37, 95, 62, 88]",300,2375,10,13
2376,"[1, 2, 3, 4, 5]","[11, 23, 42, 44, 45]",165,2376,10,13
2377,"[1, 2, 3, 4, 5]","[52, 34, 58, 77, 10]",231,2377,10,13
2378,"[1, 2, 3, 4, 5]","[56, 93, 10, 36, 95]",290,2378,10,13
2379,"[1, 2, 3, 4, 5]","[89, 58, 10, 18, 89]",264,2379,10,13
2380,"[1, 2, 3, 4, 5]","[25, 15, 37, 93, 67]",237,2380,10,13
2381,"[1, 2, 3, 4, 5]","[72, 22, 89, 100, 72]",355,2381,10,14
2382,"[1, 2, 3, 4, 5]","[64, 87, 10, 72, 92]",325,2382,10,14
2383,"[1, 2, 3, 4, 5]","[39, 18, 52, 31, 62]",202,2383,10,14
2384,"[1, 2, 3, 4, 5]","[17, 30, 68, 43, 22]",180,2384,10,14
2385,"[1, 2, 3, 4, 5]","[12, 18, 85, 65, 92]",272,2385,10,14
2386,"[1, 2, 3, 4, 5]","[94, 10, 10, 66, 22]",202,2386,10,14
2387,"[1, 2, 3, 4, 5]","[26, 68, 67, 11, 91]",263,2387,10,14
2388,"[1, 2, 3, 4, 5]","[94, 17, 18, 22, 41]",192,2388,10,14
2389,"[1, 2, 3, 4, 5]","[89, 63, 54, 69, 91]",366,2389,10,14
2390,"[1, 2, 3, 4, 5]","[22, 43, 59, 37, 47]",208,2390,10,14
2391,"[1, 2, 3, 4, 5]","[89, 50, 15, 22, 79]",255,2391,10,15
2392,"[1, 2, 3, 4, 5]","[25, 88, 42, 97, 66]",318,2392,10,15
2393,"[1, 2, 3, 4, 5]","[62, 83, 71, 71, 23]",310,2393,10,15
2394,"[1, 2, 3, 4, 5]","[25, 31, 99, 58, 19]",232,2394,10,15
2395,"[1, 2, 3, 4, 5]","[88, 31, 21, 10, 52]",202,2395,10,15
2396,"[1, 2, 3, 4, 5]","[20, 13, 48, 25, 39]",145,2396,10,15
2397,"[1, 2, 3, 4, 5]","[17, 52, 49, 26, 73]",217,2397,10,15
2398,"[1, 2, 3, 4, 5]","[85, 50, 92, 63, 46]",336,2398,10,15
2399,"[1, 2, 3, 4, 5]","[27, 64, 59, 40, 94]",284,2399,10,15
2400,"[1, 2, 3, 4, 5]","[24, 74, 58, 91, 13]",260,2400,10,15
2401,"[1, 2, 3, 4, 5]","[66, 62, 72, 32, 68]",300,2401,10,16
2402,"[1, 2, 3, 4, 5]","[16, 89, 33, 68, 17]",223,2402,10,16
2403,"[1, 2, 3, 4, 5]","[69, 57, 11, 85, 84]",306,2403,10,16
2404,"[1, 2, 3, 4, 5]","[28, 80, 18, 75, 13]",214,2404,10,16
2405,"[1, 2, 3, 4, 5]","[37, 69, 70, 46, 49]",271,2405,10,16
2406,"[1, 2, 3, 4, 5]","[68, 63, 40, 92, 76]",339,2406,10,16
2407,"[1, 2, 3, 4, 5]","[51, 11, 76, 16, 90]",244,2407,10,16
2408,"[1, 2, 3, 4, 5]","[68, 31, 91, 96, 46]",332,2408,10,16
2409,"[1, 2, 3, 4, 5]","[14, 78, 43, 84, 59]",278,2409,10,16
2410,"[1, 2, 3, 4, 5]","[54, 87, 45, 24, 20]",230,2410,10,16
2411,"[1, 2, 3, 4, 5]","[36, 62, 33, 33, 49]",213,2411,10,17
2412,"[1, 2, 3, 4, 5]","[22, 42, 60, 43, 58]",225,2412,10,17
2413,"[1, 2, 3, 4, 5]","[48, 94, 33, 64, 66]",305,2413,10,17
2414,"[1, 2, 3, 4, 5]","[84, 20, 49, 63, 57]",273,2414,10,17
2415,"[1, 2, 3, 4, 5]","[70, 27, 37, 80, 99]",313,2415,10,17
2416,"[1, 2, 3, 4, 5]","[47, 15, 77, 24, 42]",205,2416,10,17
2417,"[1, 2, 3, 4, 5]","[54, 92, 87, 59, 79]",371,2417,10,17
2418,"[1, 2, 3, 4, 5]","[92, 12, 47, 20, 15]",186,2418,10,17
2419,"[1, 2, 3, 4, 5]","[98, 29, 61, 22, 29]",239,2419,10,17
2420,"[1, 2, 3, 4, 5]","[99, 93, 63, 90, 62]",407,2420,10,17
2421,"[1, 2, 3, 4, 5]","[96, 45, 92, 93, 19]",345,2421,10,18
2422,"[1, 2, 3, 4, 5]","[30, 22, 10, 49, 41]",152,2422,10,18
2423,"[1, 2, 3, 4, 5]","[36, 82, 20, 10, 57]",205,2423,10,18
2424,"[1, 2, 3, 4, 5]","[35, 12, 86, 98, 77]",308,2424,10,18
2425,"[1, 2, 3, 4, 5]","[61, 92, 73, 67, 30]",323,2425,10,18
2426,"[1, 2, 3, 4, 5]","[84, 76, 71, 81, 91]",403,2426,10,18
2427,"[1, 2, 3, 4, 5]","[61, 38, 87, 44, 98]",328,2427,10,18
2428,"[1, 2, 3, 4, 5]","[37, 11, 21, 94, 56]",219,2428,10,18
2429,"[1, 2, 3, 4, 5]","[58, 27, 18, 41, 92]",236,2429,10,18
2430,"[1, 2, 3, 4, 5]","[97, 52, 92, 44, 69]",354,2430,10,18
2431,"[1, 2, 3, 4, 5]","[23, 49, 49, 53, 66]",240,2431,10,19
2432,"[1, 2, 3, 4, 5]","[21, 87, 26, 66, 35]",235,2432,10,19
2433,"[1, 2, 3, 4, 5]","[46, 67, 25, 37, 84]",259,2433,10,19
2434,"[1, 2, 3, 4, 5]","[13, 67, 48, 63, 62]",253,2434,10,19
2435,"[1, 2, 3, 4, 5]","[10, 48, 57, 78, 69]",262,2435,10,19
2436,"[1, 2, 3, 4, 5]","[35, 62, 24, 98, 88]",307,2436,10,19
2437,"[1, 2, 3, 4, 5]","[64, 26, 49, 16, 69]",224,2437,10,19
2438,"[1, 2, 3, 4, 5]","[16, 41, 55, 95, 77]",284,2438,10,19
2439,"[1, 2, 3, 4, 5]","[10, 34, 21, 89, 56]",210,2439,10,19
2440,"[1, 2, 3, 4, 5]","[98, 15, 49, 50, 78]",290,2440,10,19
2441,"[1, 2, 3, 4, 5]","[92, 20, 46, 14, 31]",203,2441,10,20
2442,"[1, 2, 3, 4, 5]","[38, 27, 32, 10, 31]",138,2442,10,20
2443,"[1, 2, 3, 4, 5]","[35, 94, 58, 34, 35]",256,2443,10,20
2444,"[1, 2, 3, 4, 5]","[44, 25, 31, 11, 21]",132,2444,10,20
2445,"[1, 2, 3, 4, 5]","[50, 79, 79, 88, 28]",324,2445,10,20
2446,"[1, 2, 3, 4, 5]","[31, 85, 46, 40, 16]",218,2446,10,20
2447,"[1, 2, 3, 4, 5]","[69, 55, 44, 80, 100]",348,2447,10,20
2448,"[1, 2, 3, 4, 5]","[22, 87, 94, 73, 88]",364,2448,10,20
2449,"[1, 2, 3, 4, 5]","[49, 13, 100, 17, 37]",216,2449,10,20
2450,"[1, 2, 3, 4, 5]","[52, 58, 54, 93, 15]",272,2450,10,20
2451,"[1, 2, 3, 4, 5]","[43, 12, 13, 17, 79]",164,2451,10,21
2452,"[1, 2, 3, 4, 5]","[96, 69, 50, 79, 32]",326,2452,10,21
2453,"[1, 2, 3, 4, 5]","[60, 82, 70, 15, 14]",241,2453,10,21
2454,"[1, 2, 3, 4, 5]","[28, 62, 81, 46, 48]",265,2454,10,21
2455,"[1, 2, 3, 4, 5]","[55, 76, 50, 89, 93]",363,2455,10,21
2456,"[1, 2, 3, 4, 5]","[11, 99, 66, 100, 70]",346,2456,10,21
2457,"[1, 2, 3, 4, 5]","[68, 83, 80, 76, 86]",393,2457,10,21
2458,"[1, 2, 3, 4, 5]","[100, 10, 84, 99, 44]",337,2458,10,21
2459,"[1, 2, 3, 4, 5]","[66, 37, 47, 31, 94]",275,2459,10,21
2460,"[1, 2, 3, 4, 5]","[17, 90, 98, 72, 75]",352,2460,10,21
2461,"[1, 2, 3, 4, 5]","[19, 31, 87, 87, 38]",262,2461,10,22
2462,"[1, 2, 3, 4, 5]","[75, 55, 80, 94, 70]",374,2462,10,22
2463,"[1, 2, 3, 4, 5]","[49, 40, 18, 82, 57]",246,2463,10,22
2464,"[1, 2, 3, 4, 5]","[64, 65, 61, 64, 97]",351,2464,10,22
2465,"[1, 2, 3, 4, 5]","[61, 52, 41, 20, 93]",267,2465,10,22
2466,"[1, 2, 3, 4, 5]","[64, 28, 47, 57, 46]",242,2466,10,22
2467,"[1, 2, 3, 4, 5]","[12, 12, 85, 21, 73]",203,2467,10,22
2468,"[1, 2, 3, 4, 5]","[49, 53, 85, 86, 87]",360,2468,10,22
2469,"[1, 2, 3, 4, 5]","[33, 61, 31, 49, 64]",238,2469,10,22
2470,"[1, 2, 3, 4, 5]","[89, 18, 18, 70, 26]",221,2470,10,22
2471,"[1, 2, 3, 4, 5]","[65, 67, 78, 61, 31]",302,2471,10,23
2472,"[1, 2, 3, 4, 5]","[100, 36, 24, 44, 19]",223,2472,10,23
2473,"[1, 2, 3, 4, 5]","[93, 47, 100, 74, 89]",403,2473,10,23
2474,"[1, 2, 3, 4, 5]","[16, 52, 30, 15, 17]",130,2474,10,23
2475,"[1, 2, 3, 4, 5]","[39, 55, 48, 96, 38]",276,2475,10,23
2476,"[1, 2, 3, 4, 5]","[59, 60, 31, 97, 39]",286,2476,10,23
2477,"[1, 2, 3, 4, 5]","[68, 95, 31, 91, 42]",327,2477,10,23
2478,"[1, 2, 3, 4, 5]","[81, 33, 64, 64, 12]",254,2478,10,23
2479,"[1, 2, 3, 4, 5]","[99, 100, 15, 20, 85]",319,2479,10,23
2480,"[1, 2, 3, 4, 5]","[59, 17, 32, 99, 99]",306,2480,10,23
2481,"[1, 2, 3, 4, 5]","[67, 89, 23, 82, 14]",275,2481,10,24
2482,"[1, 2, 3, 4, 5]","[71, 76, 15, 47, 49]",258,2482,10,24
2483,"[1, 2, 3, 4, 5]","[89, 17, 68, 99, 81]",354,2483,10,24
2484,"[1, 2, 3, 4, 5]","[31, 10, 94, 29, 67]",231,2484,10,24
2485,"[1, 2, 3, 4, 5]","[29, 86, 59, 15, 44]",233,2485,10,24
2486,"[1, 2, 3, 4, 5]","[23, 88, 70, 70, 97]",348,2486,10,24
2487,"[1, 2, 3, 4, 5]","[81, 15, 21, 99, 23]",239,2487,10,24
2488,"[1, 2, 3, 4, 5]","[66, 78, 26, 70, 28]",268,2488,10,24
2489,"[1, 2, 3, 4, 5]","[91, 67, 87, 95, 85]",425,2489,10,24
2490,"[1, 2, 3, 4, 5]","[36, 90, 76, 51, 80]",333,2490,10,24
2491,"[1, 2, 3, 4, 5]","[81, 24, 42, 12, 34]",193,2491,10,25
2492,"[1, 2, 3, 4, 5]","[18, 21, 38, 51, 74]",202,2492,10,25
2493,"[1, 2, 3, 4, 5]","[41, 87, 74, 38, 18]",258,2493,10,25
2494,"[1, 2, 3, 4, 5]","[37, 90, 12, 90, 78]",307,2494,10,25
2495,"[1, 2, 3, 4, 5]","[15, 24, 68, 72, 63]",242,2495,10,25
2496,"[1, 2, 3, 4, 5]","[24, 83, 23, 33, 84]",247,2496,10,25
2497,"[1, 2, 3, 4, 5]","[44, 50, 12, 97, 81]",284,2497,10,25
2498,"[1, 2, 3, 4, 5]","[29, 63, 27, 95, 25]",239,2498,10,25
2499,"[1, 2, 3, 4, 5]","[61, 30, 83, 88, 48]",310,2499,10,25
2500,"[1, 2, 3, 4, 5]","[96, 82, 23, 32, 88]",321,2500,10,25
