id,List_of_items,number_of_items_per_type,total_number_of_items,store_id,operator_id,city_id
2213,"[1, 2, 3, 4, 5]","[59, 34, 57, 15, 44]",209,2213,10,6
2214,"[1, 2, 3, 4, 5]","[21, 33, 83, 50, 18]",205,2214,10,6
2215,"[1, 2, 3, 4, 5]","[76, 88, 61, 31, 45]",301,2215,10,6
2216,"[1, 2, 3, 4, 5]","[89, 36, 38, 54, 79]",296,2216,10,6
2217,"[1, 2, 3, 4, 5]","[99, 72, 34, 55, 43]",303,2217,10,6
2218,"[1, 2, 3, 4, 5]","[71, 26, 99, 63, 71]",330,2218,10,6
2219,"[1, 2, 3, 4, 5]","[85, 81, 80, 89, 10]",345,2219,10,6
2220,"[1, 2, 3, 4, 5]","[43, 57, 82, 69, 56]",307,2220,10,6
2221,"[1, 2, 3, 4, 5]","[88, 93, 74, 67, 25]",347,2221,10,7
2222,"[1, 2, 3, 4, 5]","[10, 33, 17, 82, 63]",205,2222,10,7
2223,"[1, 2, 3, 4, 5]","[81, 72, 74, 33, 24]",284,2223,10,7
2224,"[1, 2, 3, 4, 5]","[44, 100, 86, 85, 52]",367,2224,10,7
2225,"[1, 2, 3, 4, 5]","[14, 53, 15, 68, 29]",179,2225,10,7
2226,"[1, 2, 3, 4, 5]","[28, 37, 67, 51, 100]",283,2226,10,7
2227,"[1, 2, 3, 4, 5]","[30, 78, 37, 65, 92]",302,2227,10,7
2228,"[1, 2, 3, 4, 5]","[64, 18, 19, 55, 73]",229,2228,10,7
2229,"[1, 2, 3, 4, 5]","[73, 82, 12, 63, 11]",241,2229,10,7
2230,"[1, 2, 3, 4, 5]","[39, 93, 41, 100, 74]",347,2230,10,7
2231,"[1, 2, 3, 4, 5]","[50, 40, 72, 10, 72]",244,2231,10,9
2232,"[1, 2, 3, 4, 5]","[49, 23, 97, 44, 23]",236,2232,10,9
2233,"[1, 2, 3, 4, 5]","[13, 76, 22, 39, 31]",181,2233,10,9
2234,"[1, 2, 3, 4, 5]","[94, 54, 61, 79, 91]",379,2234,10,9
2235,"[1, 2, 3, 4, 5]","[10, 33, 79, 47, 96]",265,2235,10,9
2236,"[1, 2, 3, 4, 5]","[100, 90, 98, 85, 78]",451,2236,10,9
2237,"[1, 2, 3, 4, 5]","[18, 48, 50, 79, 22]",217,2237,10,9
2238,"[1, 2, 3, 4, 5]","[100, 70, 83, 88, 93]",434,2238,10,9
2239,"[1, 2, 3, 4, 5]","[27, 33, 19, 11, 68]",158,2239,10,9
2240,"[1, 2, 3, 4, 5]","[69, 91, 16, 91, 18]",285,2240,10,9
2241,"[1, 2, 3, 4, 5]","[60, 40, 38, 29, 30]",197,2241,10,10
2242,"[1, 2, 3, 4, 5]","[44, 98, 48, 98, 57]",345,2242,10,10
2243,"[1, 2, 3, 4, 5]","[35, 25, 43, 68, 37]",208,2243,10,10
2244,"[1, 2, 3, 4, 5]","[14, 32, 62, 64, 51]",223,2244,10,10
2245,"[1, 2, 3, 4, 5]","[19, 68, 90, 96, 93]",366,2245,10,10
2246,"[1, 2, 3, 4, 5]","[42, 16, 12, 82, 86]",238,2246,10,10
2247,"[1, 2, 3, 4, 5]","[50, 13, 42, 36, 75]",216,2247,10,10
2248,"[1, 2, 3, 4, 5]","[87, 88, 15, 78, 100]",368,2248,10,10
2249,"[1, 2, 3, 4, 5]","[34, 47, 79, 30, 57]",247,2249,10,10
2250,"[1, 2, 3, 4, 5]","[67, 72, 73, 58, 87]",357,2250,10,10
2251,"[1, 2, 3, 4, 5]","[29, 33, 19, 48, 78]",207,2251,10,11
2252,"[1, 2, 3, 4, 5]","[57, 31, 41, 61, 95]",285,2252,10,11
2253,"[1, 2, 3, 4, 5]","[73, 26, 63, 66, 10]",238,2253,10,11
2254,"[1, 2, 3, 4, 5]","[82, 100, 72, 94, 58]",406,2254,10,11
2255,"[1, 2, 3, 4, 5]","[51, 96, 87, 72, 54]",360,2255,10,11
2256,"[1, 2, 3, 4, 5]","[96, 76, 95, 52, 84]",403,2256,10,11
2257,"[1, 2, 3, 4, 5]","[50, 16, 93, 77, 99]",335,2257,10,11
2258,"[1, 2, 3, 4, 5]","[80, 64, 16, 54, 98]",312,2258,10,11
2259,"[1, 2, 3, 4, 5]","[31, 89, 63, 10, 70]",263,2259,10,11
2260,"[1, 2, 3, 4, 5]","[100, 34, 58, 63, 85]",340,2260,10,11
2261,"[1, 2, 3, 4, 5]","[43, 94, 61, 77, 97]",372,2261,10,12
2262,"[1, 2, 3, 4, 5]","[94, 96, 60, 81, 89]",420,2262,10,12
2263,"[1, 2, 3, 4, 5]","[62, 79, 56, 23, 63]",283,2263,10,12
2264,"[1, 2, 3, 4, 5]","[46, 37, 46, 71, 62]",262,2264,10,12
2265,"[1, 2, 3, 4, 5]","[11, 98, 34, 89, 37]",269,2265,10,12
2266,"[1, 2, 3, 4, 5]","[81, 48, 60, 68, 35]",292,2266,10,12
2267,"[1, 2, 3, 4, 5]","[13, 26, 59, 94, 67]",259,2267,10,12
2268,"[1, 2, 3, 4, 5]","[36, 97, 89, 54, 24]",300,2268,10,12
2269,"[1, 2, 3, 4, 5]","[46, 89, 34, 51, 59]",279,2269,10,12
2270,"[1, 2, 3, 4, 5]","[79, 15, 57, 54, 52]",257,2270,10,12
2271,"[1, 2, 3, 4, 5]","[61, 32, 89, 29, 75]",286,2271,10,13
2272,"[1, 2, 3, 4, 5]","[31, 13, 49, 12, 35]",140,2272,10,13
2273,"[1, 2, 3, 4, 5]","[23, 24, 39, 25, 33]",144,2273,10,13
2274,"[1, 2, 3, 4, 5]","[56, 15, 72, 60, 47]",250,2274,10,13
2275,"[1, 2, 3, 4, 5]","[67, 13, 46, 82, 16]",224,2275,10,13
2276,"[1, 2, 3, 4, 5]","[50, 34, 22, 24, 44]",174,2276,10,13
2277,"[1, 2, 3, 4, 5]","[25, 81, 100, 40, 66]",312,2277,10,13
2278,"[1, 2, 3, 4, 5]","[17, 98, 32, 98, 38]",283,2278,10,13
2279,"[1, 2, 3, 4, 5]","[64, 87, 58, 81, 12]",302,2279,10,13
2280,"[1, 2, 3, 4, 5]","[90, 76, 67, 36, 68]",337,2280,10,13
2281,"[1, 2, 3, 4, 5]","[15, 26, 55, 93, 22]",211,2281,10,14
2282,"[1, 2, 3, 4, 5]","[77, 97, 93, 45, 42]",354,2282,10,14
2283,"[1, 2, 3, 4, 5]","[23, 51, 71, 16, 43]",204,2283,10,14
2284,"[1, 2, 3, 4, 5]","[65, 13, 60, 34, 42]",214,2284,10,14
2285,"[1, 2, 3, 4, 5]","[59, 83, 29, 17, 80]",268,2285,10,14
2286,"[1, 2, 3, 4, 5]","[63, 88, 24, 63, 33]",271,2286,10,14
2287,"[1, 2, 3, 4, 5]","[74, 42, 43, 77, 23]",259,2287,10,14
2288,"[1, 2, 3, 4, 5]","[62, 22, 43, 75, 36]",238,2288,10,14
2289,"[1, 2, 3, 4, 5]","[72, 79, 12, 96, 28]",287,2289,10,14
2290,"[1, 2, 3, 4, 5]","[57, 93, 34, 67, 15]",266,2290,10,14
2291,"[1, 2, 3, 4, 5]","[95, 52, 26, 86, 71]",330,2291,10,15
2292,"[1, 2, 3, 4, 5]","[30, 84, 45, 37, 74]",270,2292,10,15
2293,"[1, 2, 3, 4, 5]","[97, 51, 86, 93, 52]",379,2293,10,15
2294,"[1, 2, 3, 4, 5]","[27, 61, 70, 26, 69]",253,2294,10,15
2295,"[1, 2, 3, 4, 5]","[13, 40, 84, 57, 94]",288,2295,10,15
2296,"[1, 2, 3, 4, 5]","[82, 79, 48, 68, 70]",347,2296,10,15
2297,"[1, 2, 3, 4, 5]","[100, 25, 90, 78, 42]",335,2297,10,15
2298,"[1, 2, 3, 4, 5]","[92, 85, 93, 90, 49]",409,2298,10,15
2299,"[1, 2, 3, 4, 5]","[23, 91, 42, 33, 11]",200,2299,10,15
2300,"[1, 2, 3, 4, 5]","[33, 54, 88, 70, 77]",322,2300,10,15
2301,"[1, 2, 3, 4, 5]","[61, 63, 49, 37, 60]",270,2301,10,16
2302,"[1, 2, 3, 4, 5]","[46, 80, 44, 14, 12]",196,2302,10,16
2303,"[1, 2, 3, 4, 5]","[48, 92, 97, 41, 55]",333,2303,10,16
2304,"[1, 2, 3, 4, 5]","[78, 27, 45, 76, 57]",283,2304,10,16
2305,"[1, 2, 3, 4, 5]","[33, 98, 33, 77, 75]",316,2305,10,16
2306,"[1, 2, 3, 4, 5]","[76, 63, 21, 92, 14]",266,2306,10,16
2307,"[1, 2, 3, 4, 5]","[81, 24, 64, 10, 77]",256,2307,10,16
2308,"[1, 2, 3, 4, 5]","[24, 62, 74, 50, 28]",238,2308,10,16
2309,"[1, 2, 3, 4, 5]","[73, 26, 24, 71, 55]",249,2309,10,16
2310,"[1, 2, 3, 4, 5]","[75, 12, 59, 21, 69]",236,2310,10,16
2311,"[1, 2, 3, 4, 5]","[35, 98, 86, 14, 33]",266,2311,10,17
2312,"[1, 2, 3, 4, 5]","[40, 86, 84, 18, 59]",287,2312,10,17
2313,"[1, 2, 3, 4, 5]","[78, 23, 10, 58, 75]",244,2313,10,17
2314,"[1, 2, 3, 4, 5]","[79, 19, 40, 50, 74]",262,2314,10,17
2315,"[1, 2, 3, 4, 5]","[37, 43, 20, 81, 93]",274,2315,10,17
2316,"[1, 2, 3, 4, 5]","[53, 85, 83, 41, 34]",296,2316,10,17
2317,"[1, 2, 3, 4, 5]","[20, 14, 10, 37, 72]",153,2317,10,17
2318,"[1, 2, 3, 4, 5]","[16, 85, 19, 64, 74]",258,2318,10,17
2319,"[1, 2, 3, 4, 5]","[70, 45, 88, 16, 66]",285,2319,10,17
2320,"[1, 2, 3, 4, 5]","[32, 16, 48, 41, 25]",162,2320,10,17
2321,"[1, 2, 3, 4, 5]","[75, 64, 73, 28, 49]",289,2321,10,18
2322,"[1, 2, 3, 4, 5]","[45, 25, 25, 98, 65]",258,2322,10,18
2323,"[1, 2, 3, 4, 5]","[47, 67, 26, 91, 44]",275,2323,10,18
2324,"[1, 2, 3, 4, 5]","[97, 63, 85, 56, 91]",392,2324,10,18
2325,"[1, 2, 3, 4, 5]","[51, 73, 73, 56, 94]",347,2325,10,18
2326,"[1, 2, 3, 4, 5]","[31, 86, 30, 90, 53]",290,2326,10,18
2327,"[1, 2, 3, 4, 5]","[62, 85, 37, 23, 10]",217,2327,10,18
2328,"[1, 2, 3, 4, 5]","[48, 10, 61, 13, 42]",174,2328,10,18
2329,"[1, 2, 3, 4, 5]","[84, 28, 70, 77, 51]",310,2329,10,18
2330,"[1, 2, 3, 4, 5]","[81, 14, 68, 97, 50]",310,2330,10,18
2331,"[1, 2, 3, 4, 5]","[34, 41, 65, 90, 44]",274,2331,10,19
2332,"[1, 2, 3, 4, 5]","[33, 26, 57, 85, 69]",270,2332,10,19
2333,"[1, 2, 3, 4, 5]","[65, 71, 40, 84, 67]",327,2333,10,19
2334,"[1, 2, 3, 4, 5]","[29, 56, 92, 65, 73]",315,2334,10,19
2335,"[1, 2, 3, 4, 5]","[22, 96, 40, 22, 96]",276,2335,10,19
2336,"[1, 2, 3, 4, 5]","[63, 94, 42, 23, 54]",276,2336,10,19
2337,"[1, 2, 3, 4, 5]","[69, 30, 68, 87, 13]",267,2337,10,19
2338,"[1, 2, 3, 4, 5]","[27, 81, 15, 58, 63]",244,2338,10,19
2339,"[1, 2, 3, 4, 5]","[13, 30, 18, 15, 65]",141,2339,10,19
2340,"[1, 2, 3, 4, 5]","[16, 25, 35, 67, 45]",188,2340,10,19
2341,"[1, 2, 3, 4, 5]","[58, 19, 13, 62, 68]",220,2341,10,20
2342,"[1, 2, 3, 4, 5]","[34, 15, 74, 47, 71]",241,2342,10,20
2343,"[1, 2, 3, 4, 5]","[17, 53, 82, 68, 71]",291,2343,10,20
2344,"[1, 2, 3, 4, 5]","[78, 76, 37, 92, 28]",311,2344,10,20
2345,"[1, 2, 3, 4, 5]","[61, 63, 86, 44, 43]",297,2345,10,20
2346,"[1, 2, 3, 4, 5]","[86, 54, 87, 34, 16]",277,2346,10,20
2347,"[1, 2, 3, 4, 5]","[34, 68, 58, 67, 57]",284,2347,10,20
2348,"[1, 2, 3, 4, 5]","[13, 15, 87, 59, 49]",223,2348,10,20
2349,"[1, 2, 3, 4, 5]","[19, 68, 14, 99, 71]",271,2349,10,20
2350,"[1, 2, 3, 4, 5]","[30, 59, 58, 18, 31]",196,2350,10,20
2351,"[1, 2, 3, 4, 5]","[17, 100, 17, 99, 100]",333,2351,10,21
2352,"[1, 2, 3, 4, 5]","[68, 32, 95, 37, 28]",260,2352,10,21
2353,"[1, 2, 3, 4, 5]","[95, 40, 51, 39, 78]",303,2353,10,21
2354,"[1, 2, 3, 4, 5]","[77, 30, 52, 17, 47]",223,2354,10,21
2355,"[1, 2, 3, 4, 5]","[49, 13, 89, 28, 53]",232,2355,10,21
2356,"[1, 2, 3, 4, 5]","[79, 84, 97, 59, 22]",341,2356,10,21
2357,"[1, 2, 3, 4, 5]","[25, 37, 81, 43, 59]",245,2357,10,21
2358,"[1, 2, 3, 4, 5]","[78, 82, 58, 37, 76]",331,2358,10,21
2359,"[1, 2, 3, 4, 5]","[24, 34, 53, 77, 58]",246,2359,10,21
2360,"[1, 2, 3, 4, 5]","[76, 59, 86, 61, 82]",364,2360,10,21
2361,"[1, 2, 3, 4, 5]","[79, 32, 65, 78, 47]",301,2361,10,22
2362,"[1, 2, 3, 4, 5]","[62, 10, 54, 85, 38]",249,2362,10,22
2363,"[1, 2, 3, 4, 5]","[34, 47, 44, 26, 33]",184,2363,10,22
2364,"[1, 2, 3, 4, 5]","[80, 98, 50, 49, 33]",310,2364,10,22
2365,"[1, 2, 3, 4, 5]","[71, 99, 23, 32, 41]",266,2365,10,22
2366,"[1, 2, 3, 4, 5]","[30, 100, 46, 78, 47]",301,2366,10,22
2367,"[1, 2, 3, 4, 5]","[61, 65, 58, 41, 44]",269,2367,10,22
2368,"[1, 2, 3, 4, 5]","[35, 51, 22, 46, 87]",241,2368,10,22
2369,"[1, 2, 3, 4, 5]","[21, 70, 82, 15, 75]",263,2369,10,22
2370,"[1, 2, 3, 4, 5]","[88, 59, 40, 82, 47]",316,2370,10,22
2371,"[1, 2, 3, 4, 5]","[39, 91, 23, 87, 24]",264,2371,10,23
2372,"[1, 2, 3, 4, 5]","[87, 28, 39, 38, 14]",206,2372,10,23
2373,"[1, 2, 3, 4, 5]","[75, 54, 28, 49, 12]",218,2373,10,23
2374,"[1, 2, 3, 4, 5]","[21, 24, 48, 66, 63]",222,2374,10,23
2375,"[1, 2, 3, 4, 5]","[25, 36, 89, 52, 80]",282,2375,10,23
2376,"[1, 2, 3, 4, 5]","[27, 32, 73, 38, 79]",249,2376,10,23
2377,"[1, 2, 3, 4, 5]","[19, 92, 44, 11, 69]",235,2377,10,23
2378,"[1, 2, 3, 4, 5]","[15, 17, 50, 38, 47]",167,2378,10,23
2379,"[1, 2, 3, 4, 5]","[64, 11, 13, 92, 86]",266,2379,10,23
2380,"[1, 2, 3, 4, 5]","[100, 59, 24, 96, 98]",377,2380,10,23
2381,"[1, 2, 3, 4, 5]","[57, 56, 94, 21, 47]",275,2381,10,24
2382,"[1, 2, 3, 4, 5]","[86, 23, 67, 84, 48]",308,2382,10,24
2383,"[1, 2, 3, 4, 5]","[80, 44, 40, 91, 14]",269,2383,10,24
2384,"[1, 2, 3, 4, 5]","[56, 83, 86, 33, 17]",275,2384,10,24
2385,"[1, 2, 3, 4, 5]","[45, 76, 36, 39, 52]",248,2385,10,24
2386,"[1, 2, 3, 4, 5]","[54, 74, 79, 19, 84]",310,2386,10,24
2387,"[1, 2, 3, 4, 5]","[18, 84, 95, 63, 83]",343,2387,10,24
2388,"[1, 2, 3, 4, 5]","[52, 23, 24, 48, 43]",190,2388,10,24
2389,"[1, 2, 3, 4, 5]","[53, 53, 79, 20, 63]",268,2389,10,24
2390,"[1, 2, 3, 4, 5]","[49, 62, 35, 86, 37]",269,2390,10,24
2391,"[1, 2, 3, 4, 5]","[97, 67, 22, 66, 90]",342,2391,10,25
2392,"[1, 2, 3, 4, 5]","[27, 64, 83, 47, 53]",274,2392,10,25
2393,"[1, 2, 3, 4, 5]","[77, 84, 34, 32, 92]",319,2393,10,25
2394,"[1, 2, 3, 4, 5]","[79, 35, 10, 21, 52]",197,2394,10,25
2395,"[1, 2, 3, 4, 5]","[79, 80, 24, 49, 43]",275,2395,10,25
2396,"[1, 2, 3, 4, 5]","[100, 16, 73, 50, 38]",277,2396,10,25
2397,"[1, 2, 3, 4, 5]","[19, 58, 25, 61, 68]",231,2397,10,25
2398,"[1, 2, 3, 4, 5]","[68, 66, 66, 33, 83]",316,2398,10,25
2399,"[1, 2, 3, 4, 5]","[26, 12, 95, 18, 28]",179,2399,10,25
2400,"[1, 2, 3, 4, 5]","[43, 33, 45, 46, 19]",186,2400,10,25
